estrato,url,tipo,baths,rooms,area,precio,antiguedad,ciudad,departamento,lat,long
3,https://www.fincaraiz.com.co/oficina-en-arriendo/7837849,oficina,1,1,30.0,1038000,más de 30 años,bucaramanga,santander,7.11793422698975,-73.1259307861328
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191101988,apartamento,2,3,68.0,1437000,1 a 8 años,bucaramanga,santander,7.1313937,-73.126185
4,https://www.fincaraiz.com.co/casa-en-arriendo/191090080,casa,2,3,90.0,1600000,9 a 15 años,bucaramanga,santander,7.119349,-73.1227416
4,https://www.fincaraiz.com.co/local-en-arriendo/191075610,local,1,,32.09,1800000,9 a 15 años,bucaramanga,santander,7.119438,-73.1144915
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10368058,apartamento,2,3,95.0,4600000,9 a 15 años,bucaramanga,santander,7.1188254,-73.1126465
3,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191183819,apartaestudio,2,1,24.0,780000,9 a 15 años,bucaramanga,santander,7.1301661,-73.1254729
4,https://www.fincaraiz.com.co/local-en-arriendo-bucaramanga/7195267,local,1,1,180.0,1700000,más de 30 años,bucaramanga,santander,7.10493326187134,-73.1170272827148
2,https://www.fincaraiz.com.co/local-en-arriendo/191052816,local,1,,20.0,650000,1 a 8 años,bucaramanga,santander,7.1382285,-73.1270888
2,https://www.fincaraiz.com.co/apartamento-en-arriendo/10998953,apartamento,1,2,50.0,570000,1 a 8 años,bucaramanga,santander,7.133416714954,-73.104057312012
6,https://www.fincaraiz.com.co/casa-en-arriendo/191052600,casa,3,,250.0,3900000,1 a 8 años,bucaramanga,santander,7.1148977,-73.1089975
6,https://www.fincaraiz.com.co/local-en-arriendo-bucaramanga/7970294,local,8,1,1240.0,21000000,menor a 1 año,bucaramanga,santander,7.11588621139526,-73.1248092651367
2,https://www.fincaraiz.com.co/local-en-arriendo/191185065,local,2,,74.0,2500000,16 a 30 años,bucaramanga,santander,7.1100592,-73.1153796
6,https://www.fincaraiz.com.co/local-en-arriendo-bucaramanga/8106946,local,,1,12.0,620000,más de 30 años,bucaramanga,santander,7.11728477478027,-73.1113967895508
4,https://www.fincaraiz.com.co/casa-en-arriendo/11029417,casa,3,2,130.0,4000000,menor a 1 año,bucaramanga,santander,7.129819,-73.11706
3,https://www.fincaraiz.com.co/local-en-arriendo/191085215,local,1,,115.0,5000000,,bucaramanga,santander,7.119349,-73.1227416
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191133818,apartamento,2,3,90.0,2900000,1 a 8 años,bucaramanga,santander,7.119349,-73.1227416
4,https://www.fincaraiz.com.co/local-en-arriendo/10884190,local,1,1,36.0,900000,menor a 1 año,bucaramanga,santander,7.12838,-73.11297
4,https://www.fincaraiz.com.co/casa-en-arriendo/191210715,casa,4,4,250.0,2300000,,bucaramanga,santander,7.119349,-73.1227416
6,https://www.fincaraiz.com.co/local-en-arriendo/191347012,local,1,,20.0,600000,9 a 15 años,bucaramanga,santander,7.121356,-73.1284818
3,https://www.fincaraiz.com.co/local-en-arriendo/10941108,local,2,1,58.0,1800000,más de 30 años,bucaramanga,santander,7.13698340708971,-73.1215821883672
6,https://www.fincaraiz.com.co/bodega-en-arriendo/10785512,bodega,2,1,80.85,2045000,16 a 30 años,bucaramanga,santander,7.0837112,-73.1549475
4,https://www.fincaraiz.com.co/local-en-arriendo/191342037,local,,,20.0,1950000,9 a 15 años,bucaramanga,santander,7.1196333,-73.1273501
6,https://www.fincaraiz.com.co/casa-en-arriendo-bucaramanga/8109167,casa,6,7,400.0,7000000,16 a 30 años,bucaramanga,santander,7.11367702484131,-73.1113815307617
4,https://www.fincaraiz.com.co/local-en-arriendo/10877300,local,,1,50.0,1500000,9 a 15 años,bucaramanga,santander,7.117733,-73.112396
5,https://www.fincaraiz.com.co/local-en-arriendo/191128249,local,1,,30.0,850000,9 a 15 años,bucaramanga,santander,7.101775,-73.1317103
2,https://www.fincaraiz.com.co/local-en-arriendo/10720583,local,1,1,530.0,4500000,menor a 1 año,bucaramanga,santander,7.12043,-73.12799
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191260008,apartamento,1,1,37.0,850000,,bucaramanga,santander,7.119349,-73.1227416
3,https://www.fincaraiz.com.co/local-en-arriendo/10826071,local,2,1,50.0,1650000,9 a 15 años,bucaramanga,santander,7.1095507,-73.1165312
3,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191342014,apartaestudio,1,1,40.0,911300,9 a 15 años,bucaramanga,santander,7.1174321,-73.1230655
6,https://www.fincaraiz.com.co/apartamento-en-arriendo/10960117,apartamento,3,2,224.0,5000000,1 a 8 años,bucaramanga,santander,7.124698,-73.1066688
3,https://www.fincaraiz.com.co/local-en-arriendo/7964020,local,1,1,28.0,659000,1 a 8 años,bucaramanga,santander,7.11672067642212,-73.1319580078125
4,https://www.fincaraiz.com.co/oficina-en-arriendo/10903392,oficina,,1,800.0,46000000,1 a 8 años,bucaramanga,santander,7.1217271,-73.1160851
3,https://www.fincaraiz.com.co/local-en-arriendo/10104211,local,,1,900.0,5500000,16 a 30 años,bucaramanga,santander,7.1226316,-73.1253988
4,https://www.fincaraiz.com.co/casa-en-arriendo/10765182,casa,5,5,240.0,3900000,16 a 30 años,bucaramanga,santander,7.1242513,-73.113193
6,https://www.fincaraiz.com.co/local-en-arriendo/11037270,local,2,,245.0,9000000,menor a 1 año,bucaramanga,santander,7.1160123,-73.1096678
4,https://www.fincaraiz.com.co/casa-en-arriendo/191346961,casa,2,5,130.0,2800000,1 a 8 años,bucaramanga,santander,7.1329269716845,-73.116760598588
4,https://www.fincaraiz.com.co/local-en-arriendo/10090933,local,1,1,30.0,1000000,,bucaramanga,santander,7.12511864391825,-73.1137894916311
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191358268,apartamento,4,5,264.0,4380000,9 a 15 años,bucaramanga,santander,7.1201047,-73.1094468
3,https://www.fincaraiz.com.co/local-en-arriendo/7600421,local,2,1,42.0,894550,9 a 15 años,bucaramanga,santander,7.12018156051636,-73.1275939941406
6,https://www.fincaraiz.com.co/casa-en-arriendo-bucaramanga/5502909,casa,4,5,250.0,6000000,1 a 8 años,bucaramanga,santander,7.116783618927,-73.1105804443359
4,https://www.fincaraiz.com.co/bodega-en-arriendo/10634685,bodega,2,1,1.0,3700000,,bucaramanga,santander,7.1253898,-73.1300296
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191364054,apartamento,2,3,78.0,1781000,1 a 8 años,bucaramanga,santander,7.0943992,-73.1030176
3,https://www.fincaraiz.com.co/local-en-arriendo/191312818,local,2,,96.0,2426658,9 a 15 años,bucaramanga,santander,7.0840625,-73.1543125
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191392686,apartamento,2,3,71.0,879000,9 a 15 años,bucaramanga,santander,7.1207866,-73.134717
6,https://www.fincaraiz.com.co/oficina-en-arriendo/10802640,oficina,1,1,25.0,1753000,16 a 30 años,bucaramanga,santander,7.119859,-73.112698
5,https://www.fincaraiz.com.co/casa-en-arriendo/191081683,casa,4,3,190.0,3300000,16 a 30 años,bucaramanga,santander,7.1220526,-73.1138974
6,https://www.fincaraiz.com.co/oficina-en-arriendo/10304546,oficina,1,1,35.0,1300000,9 a 15 años,bucaramanga,santander,7.1143333,-73.1081886
4,https://www.fincaraiz.com.co/casa-en-arriendo-bucaramanga/8044180,casa,3,4,400.0,8000000,,bucaramanga,santander,7.09718246052314,-73.1067483976059
6,https://www.fincaraiz.com.co/apartamento-en-arriendo/191300660,apartamento,2,3,116.0,2179800,menor a 1 año,bucaramanga,santander,7.115723,-73.108569
5,https://www.fincaraiz.com.co/casa-en-arriendo/11107124,casa,5,,356.0,9100000,9 a 15 años,bucaramanga,santander,7.111293993476,-73.10919201612
4,https://www.fincaraiz.com.co/local-en-arriendo/10214983,local,1,1,70.0,1800000,9 a 15 años,bucaramanga,santander,7.1186361,-73.1177657
5,https://www.fincaraiz.com.co/casa-en-arriendo/10739054,casa,4,4,450.0,7000000,1 a 8 años,bucaramanga,santander,7.1099383,-73.1130849
3,https://www.fincaraiz.com.co/local-en-arriendo/10877230,local,1,1,35.0,1200000,9 a 15 años,bucaramanga,santander,7.11741999123126,-73.1192399901893
3,https://www.fincaraiz.com.co/local-en-arriendo/191408861,local,1,,25.0,600000,16 a 30 años,bucaramanga,santander,7.1063997,-73.119554
3,https://www.fincaraiz.com.co/local-en-arriendo/10720854,local,3,,446.0,12000000,menor a 1 año,bucaramanga,santander,7.116216,-73.125638
6,https://www.fincaraiz.com.co/apartamento-en-arriendo/10808542,apartamento,3,3,140.0,4000000,9 a 15 años,bucaramanga,santander,7.1101002,-73.1034205
6,https://www.fincaraiz.com.co/local-en-arriendo/11078510,local,8,,469.0,16000000,más de 30 años,bucaramanga,santander,7.1101993963801,-73.108893731431
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191300664,apartamento,1,2,47.0,1323200,menor a 1 año,bucaramanga,santander,7.121572,-73.119559
3,https://www.fincaraiz.com.co/local-en-arriendo/10184865,local,1,1,20.0,375000,,bucaramanga,santander,7.1056383,-73.115772
6,https://www.fincaraiz.com.co/bodega-en-arriendo/191355294,bodega,4,,2400.0,50000000,menor a 1 año,bucaramanga,santander,7.0856237,-73.138614
3,https://www.fincaraiz.com.co/local-en-arriendo/191322325,local,1,,160.0,8000000,menor a 1 año,bucaramanga,santander,7.121039,-73.125138
4,https://www.fincaraiz.com.co/bodega-en-arriendo/10256069,bodega,2,1,279.0,6000000,,bucaramanga,santander,7.1328566,-73.1248988
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191422217,apartamento,1,3,60.0,700000,16 a 30 años,bucaramanga,santander,7.084254,-73.1296377
4,https://www.fincaraiz.com.co/local-en-arriendo/10720751,local,,,11.0,950000,menor a 1 año,bucaramanga,santander,7.118121,-73.120853
4,https://www.fincaraiz.com.co/local-en-arriendo/191300675,local,2,,141.0,6768000,menor a 1 año,bucaramanga,santander,7.120644,-73.121071
2,https://www.fincaraiz.com.co/apartamento-en-arriendo/191068286,apartamento,2,4,95.0,900000,9 a 15 años,bucaramanga,santander,7.1365246,-73.1314609
3,https://www.fincaraiz.com.co/casa-en-arriendo/191217299,casa,1,4,170.0,1700000,más de 30 años,bucaramanga,santander,7.1347473,-73.1199097
6,https://www.fincaraiz.com.co/apartamento-en-arriendo/10495448,apartamento,3,3,182.0,3500000,,bucaramanga,santander,7.1051416,-73.1169967
4,https://www.fincaraiz.com.co/lote-en-arriendo/10964302,lote,,,300.0,3000000,,bucaramanga,santander,7.1262609,-73.1272189
5,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/10769625,apartaestudio,,,354.0,8000000,9 a 15 años,bucaramanga,santander,7.1174107,-73.1280109
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191400844,apartamento,3,3,175.0,4568000,1 a 8 años,bucaramanga,santander,7.1194895,-73.1070683
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191354694,apartamento,2,3,94.0,3417000,1 a 8 años,bucaramanga,santander,7.1199956,-73.1106005
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191355287,apartamento,2,3,67.0,1306000,más de 30 años,bucaramanga,santander,7.086,-73.118
3,https://www.fincaraiz.com.co/local-en-arriendo/10797626,local,1,1,56.0,1500000,menor a 1 año,bucaramanga,santander,7.118441,-73.130184
3,https://www.fincaraiz.com.co/local-en-arriendo/191426629,local,1,,20.0,2000000,,bucaramanga,santander,7.1214932,-73.1290373
5,https://www.fincaraiz.com.co/local-en-arriendo/191218491,local,1,,34.0,1150000,1 a 8 años,bucaramanga,santander,7.1219442,-73.1122255
4,https://www.fincaraiz.com.co/local-en-arriendo/10358465,local,1,1,20.0,800000,9 a 15 años,bucaramanga,santander,7.0915578,-73.108032
2,https://www.fincaraiz.com.co/apartamento-en-arriendo/191245709,apartamento,3,5,90.0,1200000,16 a 30 años,bucaramanga,santander,7.1366866,-73.1307694
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191349578,apartamento,2,2,65.0,1250000,9 a 15 años,bucaramanga,santander,7.1125324,-73.1150921
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/10885325,apartamento,1,3,63.0,993000,9 a 15 años,bucaramanga,santander,7.1207866,-73.134717
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/11040519,apartamento,1,3,97.0,1503000,más de 30 años,bucaramanga,santander,7.1243291,-73.120115
4,https://www.fincaraiz.com.co/casa-en-arriendo/191242690,casa,3,3,120.0,5000000,más de 30 años,bucaramanga,santander,7.0855038,-73.1172608
3,https://www.fincaraiz.com.co/local-en-arriendo/191052795,local,1,,60.0,1300000,1 a 8 años,bucaramanga,santander,7.0944337,-73.1364357
2,https://www.fincaraiz.com.co/apartamento-en-arriendo/10273399,apartamento,1,2,42.0,700000,9 a 15 años,bucaramanga,santander,7.0918017,-73.1433072
4,https://www.fincaraiz.com.co/local-en-arriendo/191061510,local,1,,28.0,1500000,9 a 15 años,bucaramanga,santander,7.1051765402975,-73.113611184061
4,https://www.fincaraiz.com.co/local-en-arriendo/191346948,local,4,,200.0,3200000,1 a 8 años,bucaramanga,santander,7.1182728,-73.1247803
3,https://www.fincaraiz.com.co/local-en-arriendo/10877249,local,2,1,180.0,10000000,9 a 15 años,bucaramanga,santander,7.1290280678903,-73.120239365447
4,https://www.fincaraiz.com.co/oficina-en-arriendo/10709547,oficina,,1,38.0,1500000,,bucaramanga,santander,7.1051416,-73.1169967
4,https://www.fincaraiz.com.co/bodega-en-arriendo/191358729,bodega,3,,600.0,7000000,16 a 30 años,bucaramanga,santander,7.1193212,-73.1190669
5,https://www.fincaraiz.com.co/local-en-arriendo/10805036,local,1,1,60.0,2500000,9 a 15 años,bucaramanga,santander,7.1161372,-73.1140866
3,https://www.fincaraiz.com.co/local-en-arriendo/10720600,local,,,36.0,2800000,menor a 1 año,bucaramanga,santander,7.118692,-73.121698
6,https://www.fincaraiz.com.co/oficina-en-arriendo/10945647,oficina,1,1,32.0,982000,más de 30 años,bucaramanga,santander,7.120354,-73.1239459
5,https://www.fincaraiz.com.co/oficina-en-arriendo/10720762,oficina,1,,20.0,800000,menor a 1 año,bucaramanga,santander,7.113428,-73.108132
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191175721,apartamento,1,2,60.0,850000,9 a 15 años,bucaramanga,santander,7.0992325,-73.0953112
3,https://www.fincaraiz.com.co/oficina-en-arriendo/10720541,oficina,1,,837.0,20300000,menor a 1 año,bucaramanga,santander,7.118692,-73.121698
2,https://www.fincaraiz.com.co/local-en-arriendo/10720813,local,1,,10.0,1020800,menor a 1 año,bucaramanga,santander,7.121591,-73.128667
6,https://www.fincaraiz.com.co/apartamento-en-arriendo/191419648,apartamento,2,2,78.0,2189000,1 a 8 años,bucaramanga,santander,7.1146167,-73.1137347
3,https://www.fincaraiz.com.co/local-en-arriendo/7451775,local,1,1,28.05,1630000,,bucaramanga,santander,7.11931657791138,-73.1247406005859
4,https://www.fincaraiz.com.co/oficina-en-arriendo/10961012,oficina,2,1,40.0,685000,16 a 30 años,bucaramanga,santander,7.1176462,-73.1266628
4,https://www.fincaraiz.com.co/local-en-arriendo/191270381,local,1,,25.0,900000,1 a 8 años,bucaramanga,santander,7.1325306,-73.115782
6,https://www.fincaraiz.com.co/apartamento-en-arriendo/10990364,apartamento,2,3,83.0,2682000,menor a 1 año,bucaramanga,santander,7.1159,-73.1143
4,https://www.fincaraiz.com.co/local-en-arriendo/10806121,local,2,1,114.0,4114513,1 a 8 años,bucaramanga,santander,7.1156583,-73.1235651
3,https://www.fincaraiz.com.co/local-en-arriendo/10720743,local,4,,215.0,3000000,menor a 1 año,bucaramanga,santander,7.115458,-73.126084
3,https://www.fincaraiz.com.co/local-en-arriendo/10343340,local,1,1,42.0,1700000,1 a 8 años,bucaramanga,santander,7.129801,-73.1237159
3,https://www.fincaraiz.com.co/bodega-en-arriendo/10720880,bodega,,1,70.0,1300000,menor a 1 año,bucaramanga,santander,7.138449,-73.121091
3,https://www.fincaraiz.com.co/local-en-arriendo/10441909,local,1,1,60.0,600000,9 a 15 años,bucaramanga,santander,7.0946918,-73.1319424
3,https://www.fincaraiz.com.co/apartamento-en-arriendo-bucaramanga/8260016,apartamento,2,3,90.0,1138000,,bucaramanga,santander,7.11934900283813,-73.1227416992188
2,https://www.fincaraiz.com.co/apartamento-en-arriendo/191069067,apartamento,1,2,50.0,550000,1 a 8 años,bucaramanga,santander,7.0995212,-73.1095763
6,https://www.fincaraiz.com.co/local-en-arriendo/191342268,local,,,15.0,1000000,más de 30 años,bucaramanga,santander,7.1176866,-73.1277229
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191185083,apartamento,2,2,70.0,1709000,9 a 15 años,bucaramanga,santander,7.130155,-73.1169297
4,https://www.fincaraiz.com.co/casa-en-arriendo/10990380,casa,4,6,240.0,2400000,menor a 1 año,bucaramanga,santander,7.086437,-73.114696
3,https://www.fincaraiz.com.co/casa-en-arriendo/10432831,casa,6,7,240.0,2000000,,bucaramanga,santander,7.1086341,-73.127984
4,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191252881,apartaestudio,1,1,47.0,1808000,1 a 8 años,bucaramanga,santander,7.119733,-73.1142135
2,https://www.fincaraiz.com.co/local-en-arriendo/10720838,local,,,31.0,1577600,menor a 1 año,bucaramanga,santander,7.121591,-73.128667
6,https://www.fincaraiz.com.co/bodega-en-arriendo/7993647,bodega,2,1,131.0,1500000,16 a 30 años,bucaramanga,santander,7.1094268,-73.1250605
2,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/10884792,apartaestudio,1,1,9.0,400000,,bucaramanga,santander,7.0958728,-73.1359896
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191106761,apartamento,2,2,60.0,800000,1 a 8 años,bucaramanga,santander,7.0898578,-73.1343284
3,https://www.fincaraiz.com.co/local-en-arriendo/11107858,local,1,1,55.0,2500000,9 a 15 años,bucaramanga,santander,7.1057666317542,-73.138939027907
6,https://www.fincaraiz.com.co/oficina-en-arriendo/11110920,oficina,1,1,30.0,1591600,16 a 30 años,bucaramanga,santander,7.1156239251859,-73.108461499214
3,https://www.fincaraiz.com.co/bodega-en-arriendo/191333854,bodega,,,22.0,1100000,9 a 15 años,bucaramanga,santander,7.119349,-73.1227416
2,https://www.fincaraiz.com.co/casa-en-arriendo/191365089,casa,2,5,80.0,1300000,1 a 8 años,bucaramanga,santander,7.0883889,-73.1297288
6,https://www.fincaraiz.com.co/apartamento-en-arriendo/191376829,apartamento,4,4,154.0,5385000,1 a 8 años,bucaramanga,santander,7.1228003,-73.106733
3,https://www.fincaraiz.com.co/casa-en-arriendo/10783218,casa,2,4,140.0,1750000,16 a 30 años,bucaramanga,santander,7.1286917,-73.1230433
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191408774,apartamento,1,2,50.0,1100000,1 a 8 años,bucaramanga,santander,7.119349,-73.1227416
4,https://www.fincaraiz.com.co/local-en-arriendo/10877359,local,3,1,200.0,4500000,9 a 15 años,bucaramanga,santander,7.13143568185,-73.112932846915
3,https://www.fincaraiz.com.co/local-en-arriendo/191316862,local,,,100.0,2600000,menor a 1 año,bucaramanga,santander,7.12057,-73.129041
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10101001,apartamento,4,5,262.0,3649000,menor a 1 año,bucaramanga,santander,7.114004,-73.1092121
4,https://www.fincaraiz.com.co/local-en-arriendo/11115809,local,1,1,35.0,1700000,1 a 8 años,bucaramanga,santander,7.10762323267124,-73.1126940250397
4,https://www.fincaraiz.com.co/casa-en-arriendo/10877376,casa,1,7,200.0,8000000,16 a 30 años,bucaramanga,santander,7.126149994846,-73.124696022423
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191244663,apartamento,1,1,40.0,750000,9 a 15 años,bucaramanga,santander,7.1282309,-73.1101083
4,https://www.fincaraiz.com.co/local-en-arriendo-bucaramanga-san-francisco/8274270,local,,1,37.0,2500000,1 a 8 años,bucaramanga,santander,7.12434577941895,-73.1240386962891
2,https://www.fincaraiz.com.co/local-en-arriendo/10755087,local,1,1,30.0,1900000,9 a 15 años,bucaramanga,santander,7.1353746,-73.1286311
6,https://www.fincaraiz.com.co/casa-en-arriendo-bucaramanga-cabecera-del-llano/5749313,casa,3,5,600.0,11000000,más de 30 años,bucaramanga,santander,7.11026334762573,-73.1088790893555
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191348320,apartamento,2,3,60.0,1300000,1 a 8 años,bucaramanga,santander,7.133823,-73.1291018
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191238226,apartamento,2,3,80.0,2104300,9 a 15 años,bucaramanga,santander,7.1219657,-73.110774
6,https://www.fincaraiz.com.co/casa-en-arriendo/10057207,casa,6,5,433.0,7000000,9 a 15 años,bucaramanga,santander,7.104891,-73.1020673
6,https://www.fincaraiz.com.co/local-en-arriendo-bucaramanga/7322700,local,2,1,245.0,4000000,más de 30 años,bucaramanga,santander,7.11910390853882,-73.1230773925781
4,https://www.fincaraiz.com.co/oficina-en-arriendo/191346896,oficina,5,,365.0,7750000,16 a 30 años,bucaramanga,santander,7.1196627,-73.1241498
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191392330,apartamento,2,3,70.0,1782000,1 a 8 años,bucaramanga,santander,7.0949049,-73.1124174
4,https://www.fincaraiz.com.co/local-en-arriendo/10596736,local,,1,20.0,580000,9 a 15 años,bucaramanga,santander,7.119349,-73.1227416
3,https://www.fincaraiz.com.co/oficina-en-arriendo/10720725,oficina,,,40.0,2175400,menor a 1 año,bucaramanga,santander,7.119948,-73.122891
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191371858,apartamento,2,3,80.0,2089000,menor a 1 año,bucaramanga,santander,7.10802,-73.11553
2,https://www.fincaraiz.com.co/apartamento-en-arriendo/10802113,apartamento,2,3,95.7,765000,9 a 15 años,bucaramanga,santander,7.0774341,-73.1241893
2,https://www.fincaraiz.com.co/apartamento-en-arriendo/10538828,apartamento,1,2,60.0,900000,1 a 8 años,bucaramanga,santander,7.1163823,-73.1336673
3,https://www.fincaraiz.com.co/local-en-arriendo/10720511,local,,,4.0,1500000,menor a 1 año,bucaramanga,santander,7.125789,-73.129766
2,https://www.fincaraiz.com.co/local-en-arriendo/10720843,local,,,57.0,1670400,menor a 1 año,bucaramanga,santander,7.121591,-73.128667
5,https://www.fincaraiz.com.co/local-en-arriendo/10749053,local,3,1,270.0,7000000,9 a 15 años,bucaramanga,santander,7.1163746,-73.1120282
4,https://www.fincaraiz.com.co/oficina-en-arriendo-bucaramanga/7196052,oficina,1,1,33.0,550000,,bucaramanga,santander,7.12299346923828,-73.1196517944336
6,https://www.fincaraiz.com.co/casa-en-arriendo/191346779,casa,4,3,340.0,6000000,1 a 8 años,bucaramanga,santander,7.1031938,-73.0981213
4,https://www.fincaraiz.com.co/oficina-en-arriendo-bucaramanga/8135720,oficina,1,1,37.0,1198500,más de 30 años,bucaramanga,santander,7.11885690689087,-73.1230697631836
6,https://www.fincaraiz.com.co/apartamento-en-arriendo/191346802,apartamento,2,3,99.0,4210000,1 a 8 años,bucaramanga,santander,7.114151342012,-73.103265041509
4,https://www.fincaraiz.com.co/oficina-en-arriendo-bucaramanga/7174760,oficina,1,1,48.0,1350000,16 a 30 años,bucaramanga,santander,7.11718273162842,-73.1304550170898
3,https://www.fincaraiz.com.co/oficina-en-arriendo/10237890,oficina,1,1,30.0,536000,1 a 8 años,bucaramanga,santander,7.118545,-73.1270898
4,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191404388,apartaestudio,2,1,41.0,932000,9 a 15 años,bucaramanga,santander,7.0897049,-73.1135437
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191075481,apartamento,2,3,86.0,1800000,9 a 15 años,bucaramanga,santander,7.0871939,-73.1090622
2,https://www.fincaraiz.com.co/apartamento-en-arriendo/191285566,apartamento,2,3,55.0,864700,más de 30 años,bucaramanga,santander,7.1505717780422,-73.131573617937
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191261488,apartamento,1,2,60.0,1100000,1 a 8 años,bucaramanga,santander,7.1379776,-73.1248686
4,https://www.fincaraiz.com.co/local-en-arriendo/10636328,local,2,1,78.0,2800000,,bucaramanga,santander,7.1266992,-73.1079415
5,https://www.fincaraiz.com.co/local-en-arriendo/191266281,local,,,11.0,1031000,1 a 8 años,bucaramanga,santander,7.1169309,-73.1087052
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/11089275,apartamento,2,3,72.0,1645000,menor a 1 año,bucaramanga,santander,7.1328778,-73.1235115
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191342569,apartamento,2,2,70.0,2610000,1 a 8 años,bucaramanga,santander,7.1124014,-73.1047833
4,https://www.fincaraiz.com.co/local-en-arriendo-bucaramanga/7186978,local,1,1,65.0,1500000,1 a 8 años,bucaramanga,santander,7.12594032287598,-73.126708984375
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/11109954,apartamento,2,3,85.0,2558000,más de 30 años,bucaramanga,santander,7.1220489443507,-73.115905290273
5,https://www.fincaraiz.com.co/oficina-en-arriendo-bucaramanga-cabecera-del-llano/7711624,oficina,1,1,27.0,850000,,bucaramanga,santander,7.11049222946167,-73.1076812744141
4,https://www.fincaraiz.com.co/local-en-arriendo/10185631,local,2,1,400.0,6000000,9 a 15 años,bucaramanga,santander,7.1288306,-73.1170047
3,https://www.fincaraiz.com.co/local-en-arriendo/10720585,local,,,149.0,5800000,menor a 1 año,bucaramanga,santander,7.118692,-73.121698
5,https://www.fincaraiz.com.co/casa-en-arriendo/11108533,casa,3,4,365.0,8000000,menor a 1 año,bucaramanga,santander,7.119349,-73.1227416
4,https://www.fincaraiz.com.co/casa-campestre-en-arriendo/10263828,casa_campestre,2,4,1192.0,9000000,9 a 15 años,bucaramanga,santander,7.0791612,-73.1157323
5,https://www.fincaraiz.com.co/local-en-arriendo/10720532,local,,,400.0,7000000,menor a 1 año,bucaramanga,santander,7.115944,-73.115259
6,https://www.fincaraiz.com.co/oficina-en-arriendo/6457234,oficina,1,1,35.0,1098800,más de 30 años,bucaramanga,santander,7.1188569,-73.12307
5,https://www.fincaraiz.com.co/local-en-arriendo/191076198,local,1,,200.0,6500000,9 a 15 años,bucaramanga,santander,7.1094618,-73.1103115
3,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191269896,apartaestudio,1,1,43.0,1051100,menor a 1 año,bucaramanga,santander,7.124227,-73.120891
4,https://www.fincaraiz.com.co/casa-en-arriendo/191102312,casa,3,5,180.0,3000000,1 a 8 años,bucaramanga,santander,7.0972525,-73.1161066
2,https://www.fincaraiz.com.co/local-en-arriendo/10720805,local,1,,40.0,1299200,menor a 1 año,bucaramanga,santander,7.121591,-73.128667
2,https://www.fincaraiz.com.co/lote-en-arriendo/191059935,lote,1,,364.0,4000000,9 a 15 años,bucaramanga,santander,7.119501,-73.1306081
3,https://www.fincaraiz.com.co/local-en-arriendo/10769622,local,1,1,115.0,3800000,9 a 15 años,bucaramanga,santander,7.119349,-73.1227416
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/10925117,apartamento,2,3,84.0,2900000,1 a 8 años,bucaramanga,santander,7.0993741,-73.1086815
4,https://www.fincaraiz.com.co/edificio-en-arriendo-bucaramanga-san-francisco/4119137,edificio,,1,3134.0,25000000,,bucaramanga,santander,7.12767839431763,-73.1258773803711
3,https://www.fincaraiz.com.co/local-en-arriendo/10720609,local,,,9.0,692000,menor a 1 año,bucaramanga,santander,7.118019,-73.125141
3,https://www.fincaraiz.com.co/local-en-arriendo/10108604,local,1,1,21.0,1200000,1 a 8 años,bucaramanga,santander,7.1256814,-73.1261274
